blue,country,fips,green,hex_code,hsv/0,hsv/1,hsv/2,hue,img,lat,lng,red,saturation,value
0.247058823529,Germany,GM,0.403921568627,55673f,0.241666666667,0.388349514563,0.403921568627,0.241666666667,GM.png,51.1065619193,10.3936466271,0.333333333333,0.388349514563,0.403921568627
0.270588235294,Ghana,GH,0.337254901961,595645,0.141666666667,0.224719101124,0.349019607843,0.141666666667,GH.png,7.9598481082,-1.2073013989,0.349019607843,0.224719101124,0.349019607843
0.239215686275,Gibraltar,GI,0.270588235294,41453d,0.25,0.115942028986,0.270588235294,0.25,GI.png,36.1382127986,-5.3448935297,0.254901960784,0.115942028986,0.270588235294
0.521568627451,Glorioso Is.,GO,0.443137254902,5b7185,0.579365079365,0.315789473684,0.521568627451,0.579365079365,GO.png,-11.5662229194,47.2909482897,0.356862745098,0.315789473684,0.521568627451
0.345098039216,Greece,GR,0.419607843137,6f6b58,0.13768115942,0.207207207207,0.435294117647,0.13768115942,GR.png,39.0685384801,22.9597435789,0.435294117647,0.207207207207,0.435294117647
0.298039215686,Grenada,GJ,0.329411764706,3d544c,0.442028985507,0.27380952381,0.329411764706,0.442028985507,GJ.png,12.1129258198,-61.6793774861,0.239215686275,0.27380952381,0.329411764706
0.341176470588,Guadeloupe,GP,0.278431372549,394757,0.588888888889,0.344827586207,0.341176470588,0.588888888889,GP.png,16.2034605638,-61.5367445054,0.223529411765,0.344827586207,0.341176470588
0.152941176471,Guam,GQ,0.188235294118,243027,0.375,0.25,0.188235294118,0.375,GQ.png,13.4435651451,144.7755967772,0.141176470588,0.25,0.188235294118
0.23137254902,Guatemala,GT,0.305882352941,394e3b,0.349206349206,0.269230769231,0.305882352941,0.349206349206,GT.png,15.7021347684,-90.3562422707,0.223529411765,0.269230769231,0.305882352941
0.176470588235,Guernsey,GK,0.250980392157,33402d,0.280701754386,0.296875,0.250980392157,0.280701754386,GK.png,49.4587084426,-2.5763929339,0.2,0.296875,0.250980392157
0.352941176471,Guinea,GV,0.419607843137,576b5a,0.358333333333,0.18691588785,0.419607843137,0.358333333333,GV.png,10.438211559,-10.9417724629,0.341176470588,0.18691588785,0.419607843137
0.282352941176,Guinea-Bissau,PU,0.352941176471,4e5a48,0.277777777778,0.2,0.352941176471,0.277777777778,PU.png,12.030308389,-14.9652173495,0.305882352941,0.2,0.352941176471
